	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	month
2012-01-02 05:00:00	-1.8	58.2	18000	1325480400	35675	15.11	1
2012-01-02 06:00:00	-2.4	58.2	21600	1325484000	35675	15.11	1
2012-01-02 07:00:00	-2.5	58.2	25200	1325487600	35675	15.11	1
2012-01-02 08:00:00	-1.2	58.2	28800	1325491200	35675	15.11	1
2012-01-02 09:00:00	-0.3	58.2	32400	1325494800	35675	15.11	1
2012-01-02 10:00:00	-0.2	58.2	36000	1325498400	35675	15.11	1
2012-01-02 11:00:00	-0.2	58.2	39600	1325502000	35675	15.11	1
2012-01-02 12:00:00	-0.4	58.2	43200	1325505600	35675	15.11	1
2012-01-02 13:00:00	-0.4	58.2	46800	1325509200	35675	15.11	1
2012-01-02 14:00:00	-0.4	58.2	50400	1325512800	35675	15.11	1
2012-01-02 15:00:00	-0.5	58.2	54000	1325516400	35675	15.11	1
2012-01-02 16:00:00	-0.7	58.2	57600	1325520000	35675	15.11	1
2012-01-02 17:00:00	-2.0	58.2	61200	1325523600	35675	15.11	1
2012-01-02 18:00:00	-2.3	58.2	64800	1325527200	35675	15.11	1
2012-01-02 19:00:00	-2.0	58.2	68400	1325530800	35675	15.11	1
2012-01-02 20:00:00	-2.0	58.2	72000	1325534400	35675	15.11	1
2012-01-02 21:00:00	-2.2	58.2	75600	1325538000	35675	15.11	1
2012-01-02 22:00:00	-3.0	58.2	79200	1325541600	35675	15.11	1
2012-01-02 23:00:00	-3.2	58.2	82800	1325545200	35675	15.11	1
2012-01-03 00:00:00	-3.2	58.2	0	1325548800	35675	15.11	1
2012-01-03 01:00:00	-3.9	58.2	3600	1325552400	35675	15.11	1
2012-01-03 02:00:00	-3.9	58.2	7200	1325556000	35675	15.11	1
2012-01-03 03:00:00	-4.3	58.2	10800	1325559600	35675	15.11	1
2012-01-03 04:00:00	-4.3	58.2	14400	1325563200	35675	15.11	1
2012-01-03 05:00:00	-4.6	58.2	18000	1325566800	35675	15.11	1
2012-01-03 06:00:00	-4.6	58.2	21600	1325570400	35675	15.11	1
2012-01-03 07:00:00	-4.3	58.2	25200	1325574000	35675	15.11	1
2012-01-03 08:00:00	-3.7	58.2	28800	1325577600	35675	15.11	1
2012-01-03 09:00:00	-3.6	58.2	32400	1325581200	35675	15.11	1
2012-01-03 10:00:00	-4.0	58.2	36000	1325584800	35675	15.11	1
2012-01-03 11:00:00	-3.2	58.2	39600	1325588400	35675	15.11	1
2012-01-03 12:00:00	-4.8	58.2	43200	1325592000	35675	15.11	1
2012-01-03 13:00:00	-5.3	58.2	46800	1325595600	35675	15.11	1
2012-01-03 14:00:00	-4.8	58.2	50400	1325599200	35675	15.11	1
2012-01-03 15:00:00	-5.6	58.2	54000	1325602800	35675	15.11	1
2012-01-03 16:00:00	-6.2	58.2	57600	1325606400	35675	15.11	1
2012-01-03 17:00:00	-6.8	58.2	61200	1325610000	35675	15.11	1
2012-01-03 18:00:00	-7.3	58.2	64800	1325613600	35675	15.11	1
2012-01-03 19:00:00	-7.8	58.2	68400	1325617200	35675	15.11	1
2012-01-03 20:00:00	-7.8	58.2	72000	1325620800	35675	15.11	1
2012-01-03 21:00:00	-8.2	58.2	75600	1325624400	35675	15.11	1
2012-01-03 22:00:00	-9.0	58.2	79200	1325628000	35675	15.11	1
2012-01-03 23:00:00	-9.3	58.2	82800	1325631600	35675	15.11	1
2012-01-04 00:00:00	-10.6	58.2	0	1325635200	35675	15.11	1
2012-01-04 01:00:00	-10.8	58.2	3600	1325638800	35675	15.11	1
2012-01-04 02:00:00	-11.7	58.2	7200	1325642400	35675	15.11	1
2012-01-04 03:00:00	-11.8	58.2	10800	1325646000	35675	15.11	1
2012-01-04 04:00:00	-11.7	58.2	14400	1325649600	35675	15.11	1
2012-01-04 05:00:00	-11.7	58.2	18000	1325653200	35675	15.11	1
2012-01-04 06:00:00	-11.7	58.2	21600	1325656800	35675	15.11	1
2012-01-04 07:00:00	-10.7	58.2	25200	1325660400	35675	15.11	1
2012-01-04 08:00:00	-9.3	58.2	28800	1325664000	35675	15.11	1
2012-01-04 09:00:00	-8.9	58.2	32400	1325667600	35675	15.11	1
2012-01-04 10:00:00	-7.9	58.2	36000	1325671200	35675	15.11	1
2012-01-04 11:00:00	-6.2	58.2	39600	1325674800	35675	15.11	1
2012-01-04 12:00:00	-5.1	58.2	43200	1325678400	35675	15.11	1
2012-01-04 13:00:00	-4.7	58.2	46800	1325682000	35675	15.11	1
2012-01-04 14:00:00	-4.3	58.2	50400	1325685600	35675	15.11	1
2012-01-04 15:00:00	-4.2	58.2	54000	1325689200	35675	15.11	1
2012-01-04 16:00:00	-4.4	58.2	57600	1325692800	35675	15.11	1
2012-01-04 17:00:00	-4.3	58.2	61200	1325696400	35675	15.11	1
2012-01-04 18:00:00	-4.2	58.2	64800	1325700000	35675	15.11	1
2012-01-04 19:00:00	-4.2	58.2	68400	1325703600	35675	15.11	1
2012-01-04 20:00:00	-3.7	58.2	72000	1325707200	35675	15.11	1
2012-01-04 21:00:00	-3.0	58.2	75600	1325710800	35675	15.11	1
2012-01-04 22:00:00	-2.6	58.2	79200	1325714400	35675	15.11	1
2012-01-04 23:00:00	-2.8	58.2	82800	1325718000	35675	15.11	1
2012-01-05 00:00:00	-3.3	58.2	0	1325721600	35675	15.11	1
2012-01-05 01:00:00	-4.2	58.2	3600	1325725200	35675	15.11	1
2012-01-05 02:00:00	-3.7	58.2	7200	1325728800	35675	15.11	1
2012-01-05 03:00:00	-3.1	455.9	10800	1325732400	157170	15.11	1
2012-01-05 04:00:00	-2.8	455.9	14400	1325736000	157175	15.11	1
2012-01-05 05:00:00	-2.6	436.5	18000	1325739600	150901	15.11	1
2012-01-05 06:00:00	-2.2	455.9	21600	1325743200	157187	15.11	1
2012-01-05 07:00:00	-1.7	446.2	25200	1325746800	154023	15.11	1
2012-01-05 08:00:00	-1.4	446.2	28800	1325750400	154030	15.11	1
2012-01-05 09:00:00	0.2	446.2	32400	1325754000	154074	15.11	1
2012-01-05 10:00:00	1.5	58.2	36000	1325757600	35675	15.11	1
2012-01-05 11:00:00	2.3	446.2	39600	1325761200	154164	15.11	1
2012-01-05 12:00:00	2.6	436.5	43200	1325764800	151068	15.11	1
2012-01-05 13:00:00	2.5	436.5	46800	1325768400	151062	15.11	1
2012-01-05 14:00:00	2.3	436.5	50400	1325772000	151052	15.11	1
2012-01-05 15:00:00	2.3	58.2	54000	1325775600	35675	15.11	1
2012-01-05 16:00:00	1.0	58.2	57600	1325779200	35675	15.11	1
2012-01-05 17:00:00	-0.3	58.2	61200	1325782800	35675	15.11	1
2012-01-05 18:00:00	-1.2	58.2	64800	1325786400	35675	15.11	1
2012-01-05 19:00:00	-1.9	58.2	68400	1325790000	35675	15.11	1
2012-01-05 20:00:00	-1.9	58.2	72000	1325793600	35675	15.11	1
2012-01-05 21:00:00	-2.2	58.2	75600	1325797200	35675	15.11	1
2012-01-05 22:00:00	-2.9	58.2	79200	1325800800	35675	15.11	1
2012-01-05 23:00:00	-3.3	58.2	82800	1325804400	35675	15.11	1
2012-01-06 00:00:00	-2.9	58.2	0	1325808000	35675	15.11	1
2012-01-06 01:00:00	-3.3	58.2	3600	1325811600	35675	15.11	1
2012-01-06 02:00:00	-3.3	58.2	7200	1325815200	35675	15.11	1
2012-01-06 03:00:00	-3.7	58.2	10800	1325818800	35675	15.11	1
2012-01-06 04:00:00	-2.6	58.2	14400	1325822400	35675	15.11	1
2012-01-06 05:00:00	-2.6	58.2	18000	1325826000	35675	15.11	1
2012-01-06 06:00:00	-1.7	58.2	21600	1325829600	35675	15.11	1
2012-01-06 07:00:00	-0.1	58.2	25200	1325833200	35675	15.11	1
2012-01-06 08:00:00	1.3	58.2	28800	1325836800	35675	15.11	1
2012-01-06 09:00:00	3.1	58.2	32400	1325840400	35675	15.11	1
2012-01-06 10:00:00	4.9	58.2	36000	1325844000	35675	15.11	1
2012-01-06 11:00:00	6.4	58.2	39600	1325847600	35675	15.11	1
2012-01-06 12:00:00	7.5	58.2	43200	1325851200	35675	15.11	1
2012-01-06 13:00:00	8.2	58.2	46800	1325854800	35675	15.11	1
2012-01-06 14:00:00	8.0	58.2	50400	1325858400	35675	15.11	1
2012-01-06 15:00:00	8.0	58.2	54000	1325862000	35675	15.11	1
2012-01-06 16:00:00	7.4	58.2	57600	1325865600	35675	15.11	1
2012-01-06 17:00:00	6.8	58.2	61200	1325869200	35675	15.11	1
2012-01-06 18:00:00	6.4	58.2	64800	1325872800	35675	15.11	1
2012-01-06 19:00:00	6.0	58.2	68400	1325876400	35675	15.11	1
2012-01-06 20:00:00	5.4	58.2	72000	1325880000	35675	15.11	1
2012-01-06 21:00:00	5.6	58.2	75600	1325883600	35675	15.11	1
2012-01-06 22:00:00	4.1	58.2	79200	1325887200	35675	15.11	1
2012-01-06 23:00:00	3.8	58.2	82800	1325890800	35675	15.11	1
2012-01-07 00:00:00	2.0	58.2	0	1325894400	35675	15.11	1
2012-01-07 01:00:00	3.2	58.2	3600	1325898000	35675	15.11	1
2012-01-07 02:00:00	2.0	58.2	7200	1325901600	35675	15.11	1
2012-01-07 03:00:00	0.8	58.2	10800	1325905200	35675	15.11	1
2012-01-07 04:00:00	1.8	485.0	14400	1325908800	167290	15.11	1
2012-01-07 05:00:00	0.5	475.3	18000	1325912400	163833	15.11	1
2012-01-07 06:00:00	0.5	640.2	21600	1325916000	231134	15.11	1
2012-01-07 07:00:00	-0.1	669.3	25200	1325919600	245084	15.11	1
2012-01-07 08:00:00	3.7	640.2	28800	1325923200	231631	15.11	1
2012-01-07 09:00:00	6.1	630.5	32400	1325926800	227784	15.11	1
2012-01-07 10:00:00	6.8	58.2	36000	1325930400	35675	15.11	1
2012-01-07 11:00:00	9.7	523.8	39600	1325934000	184230	15.11	1
2012-01-07 12:00:00	9.7	582.0	43200	1325937600	208342	15.11	1
2012-01-07 13:00:00	11.3	620.8	46800	1325941200	231238	15.11	1
2012-01-07 14:00:00	11.3	611.1	50400	1325944800	226502	15.11	1
2012-01-07 15:00:00	11.5	58.2	54000	1325948400	35675	15.11	1
2012-01-07 16:00:00	10.3	58.2	57600	1325952000	35675	15.11	1
2012-01-07 17:00:00	8.5	58.2	61200	1325955600	35675	15.11	1
2012-01-07 18:00:00	8.1	58.2	64800	1325959200	35675	15.11	1
2012-01-07 19:00:00	6.6	58.2	68400	1325962800	35675	15.11	1
2012-01-07 20:00:00	4.9	58.2	72000	1325966400	35675	15.11	1
2012-01-07 21:00:00	4.1	58.2	75600	1325970000	35675	15.11	1
2012-01-07 22:00:00	3.2	58.2	79200	1325973600	35675	15.11	1
2012-01-07 23:00:00	2.8	436.5	82800	1325977200	151080	15.11	1
2012-01-08 00:00:00	2.6	58.2	0	1325980800	35675	15.11	1
2012-01-08 02:00:00	2.8	649.9	7200	1325988000	236050	15.11	1
2012-01-08 03:00:00	2.0	795.4	10800	1325991600	246578	15.11	1
2012-01-08 04:00:00	1.1	873.0	14400	1325995200	301989	15.11	1
2012-01-08 05:00:00	1.4	950.6	18000	1325998800	327739	15.11	1
2012-01-08 06:00:00	1.4	873.0	21600	1326002400	302012	15.11	1
2012-01-08 07:00:00	1.3	843.9	25200	1326006000	292942	15.11	1
2012-01-08 08:00:00	3.1	582.0	28800	1326009600	205307	15.11	1
2012-01-08 09:00:00	3.8	494.7	32400	1326013200	170929	15.11	1
2012-01-08 10:00:00	3.9	436.5	36000	1326016800	151159	15.11	1
2012-01-08 11:00:00	4.2	475.3	39600	1326020400	164095	15.11	1
2012-01-08 12:00:00	4.9	485.0	43200	1326024000	167604	15.11	1
2012-01-08 13:00:00	5.0	475.3	46800	1326027600	164208	15.11	1
2012-01-08 14:00:00	4.5	485.0	50400	1326031200	167542	15.11	1
2012-01-08 15:00:00	3.4	436.5	54000	1326034800	151119	15.11	1
2012-01-08 16:00:00	3.0	543.2	57600	1326038400	189268	15.11	1
2012-01-08 17:00:00	2.5	58.2	61200	1326042000	35675	15.11	1
2012-01-08 18:00:00	1.9	58.2	64800	1326045600	35675	15.11	1
2012-01-08 19:00:00	1.6	58.2	68400	1326049200	35675	15.11	1
2012-01-08 20:00:00	0.6	58.2	72000	1326052800	35675	15.11	1
2012-01-08 21:00:00	0.1	58.2	75600	1326056400	35675	15.11	1
2012-01-08 22:00:00	-0.3	58.2	79200	1326060000	35675	15.11	1
2012-01-08 23:00:00	-2.2	58.2	82800	1326063600	35675	15.11	1
2012-01-09 00:00:00	-2.6	776.0	0	1326067200	251326	15.11	1
2012-01-09 01:00:00	-2.6	814.8	3600	1326070800	284019	15.11	1
2012-01-09 02:00:00	-1.7	58.2	7200	1326074400	35675	15.11	1
2012-01-09 03:00:00	-3.1	58.2	10800	1326078000	35675	15.11	1
2012-01-09 04:00:00	-3.3	58.2	14400	1326081600	35675	15.11	1
2012-01-09 05:00:00	-3.1	378.3	18000	1326085200	133754	15.11	1
2012-01-09 06:00:00	-2.4	58.2	21600	1326088800	35675	15.11	1
2012-01-09 07:00:00	-1.7	368.6	25200	1326092400	131163	15.11	1
2012-01-09 08:00:00	-0.3	58.2	28800	1326096000	35675	15.11	1
2012-01-09 09:00:00	-0.2	58.2	32400	1326099600	35675	15.11	1
2012-01-09 10:00:00	0.0	58.2	36000	1326103200	35675	15.11	1
2012-01-09 11:00:00	0.2	58.2	39600	1326106800	35675	15.11	1
2012-01-09 12:00:00	0.1	58.2	43200	1326110400	35675	15.11	1
2012-01-09 13:00:00	0.2	58.2	46800	1326114000	35675	15.11	1
2012-01-09 14:00:00	0.4	58.2	50400	1326117600	35675	15.11	1
2012-01-09 15:00:00	0.1	58.2	54000	1326121200	35675	15.11	1
2012-01-09 16:00:00	0.1	58.2	57600	1326124800	35675	15.11	1
2012-01-09 17:00:00	0.1	58.2	61200	1326128400	35675	15.11	1
2012-01-09 18:00:00	0.1	58.2	64800	1326132000	35675	15.11	1
2012-01-09 19:00:00	0.1	58.2	68400	1326135600	35675	15.11	1
2012-01-09 20:00:00	0.3	1231.9	72000	1326139200	439852	15.11	1
2012-01-09 21:00:00	0.3	785.7	75600	1326142800	248080	15.11	1
2012-01-09 22:00:00	0.3	756.6	79200	1326146400	265661	15.11	1
2012-01-09 23:00:00	0.8	611.1	82800	1326150000	217791	15.11	1
2012-01-10 00:00:00	0.8	523.8	0	1326153600	181514	15.11	1
2012-01-10 01:00:00	1.2	649.9	3600	1326157200	235808	15.11	1
2012-01-10 02:00:00	1.2	543.2	7200	1326160800	189104	15.11	1
2012-01-10 03:00:00	0.6	562.6	10800	1326164400	196913	15.11	1
2012-01-10 04:00:00	0.6	669.3	14400	1326168000	245155	15.11	1
2012-01-10 05:00:00	0.3	659.6	18000	1326171600	240383	15.11	1
2012-01-10 06:00:00	-0.2	649.9	21600	1326175200	235670	15.11	1
2012-01-10 07:00:00	-0.2	659.6	25200	1326178800	240337	15.11	1
2012-01-10 08:00:00	0.7	630.5	28800	1326182400	226625	15.11	1
2012-01-10 09:00:00	2.8	611.1	32400	1326186000	218028	15.11	1
2012-01-10 10:00:00	4.9	611.1	36000	1326189600	218505	15.11	1
2012-01-10 11:00:00	5.2	611.1	39600	1326193200	218592	15.11	1
2012-01-10 12:00:00	5.1	58.2	43200	1326196800	35675	15.11	1
2012-01-10 13:00:00	5.6	58.2	46800	1326200400	35675	15.11	1
2012-01-10 14:00:00	5.7	58.2	50400	1326204000	35675	15.11	1
2012-01-10 15:00:00	5.8	620.8	54000	1326207600	223195	15.11	1
2012-01-10 16:00:00	5.0	591.7	57600	1326211200	209918	15.11	1
2012-01-10 17:00:00	2.9	601.4	61200	1326214800	213717	15.11	1
2012-01-10 18:00:00	2.0	679.0	64800	1326218400	250165	15.11	1
2012-01-10 19:00:00	0.5	58.2	68400	1326222000	35675	15.11	1
2012-01-10 20:00:00	0.1	58.2	72000	1326225600	35675	15.11	1
2012-01-10 21:00:00	-0.4	475.3	75600	1326229200	163800	15.11	1
2012-01-10 22:00:00	-1.3	485.0	79200	1326232800	167160	15.11	1
2012-01-10 23:00:00	-1.7	843.9	82800	1326236400	292781	15.11	1
2012-01-11 00:00:00	-1.3	989.4	0	1326240000	341229	15.11	1
2012-01-11 01:00:00	-1.9	58.2	3600	1326243600	35675	15.11	1
2012-01-11 02:00:00	-2.2	58.2	7200	1326247200	35675	15.11	1
2012-01-11 03:00:00	-2.6	1522.9	10800	1326250800	521549	15.11	1
2012-01-11 04:00:00	-2.8	776.0	14400	1326254400	251299	15.11	1
2012-01-11 05:00:00	-2.8	58.2	18000	1326258000	35675	15.11	1
2012-01-11 06:00:00	-1.5	999.1	21600	1326261600	344728	15.11	1
2012-01-11 07:00:00	-2.2	562.6	25200	1326265200	196777	15.11	1
2012-01-11 08:00:00	1.6	485.0	28800	1326268800	167278	15.11	1
2012-01-11 09:00:00	3.2	494.7	32400	1326272400	170865	15.11	1
2012-01-11 10:00:00	4.6	494.7	36000	1326276000	171038	15.11	1
2012-01-11 11:00:00	6.0	485.0	39600	1326279600	167839	15.11	1
2012-01-11 12:00:00	5.9	494.7	43200	1326283200	171309	15.11	1
2012-01-11 13:00:00	6.4	485.0	46800	1326286800	167957	15.11	1
2012-01-11 14:00:00	6.4	494.7	50400	1326290400	171463	15.11	1
2012-01-11 15:00:00	6.1	737.2	54000	1326294000	289393	15.11	1
2012-01-11 16:00:00	6.1	679.0	57600	1326297600	251275	15.11	1
2012-01-11 17:00:00	6.1	679.0	61200	1326301200	251275	15.11	1
2012-01-11 18:00:00	5.6	688.7	64800	1326304800	255999	15.11	1
2012-01-11 19:00:00	5.3	727.5	68400	1326308400	276226	15.11	1
2012-01-11 20:00:00	5.6	717.8	72000	1326312000	271144	15.11	1
2012-01-11 21:00:00	5.8	776.0	75600	1326315600	253123	15.11	1
2012-01-11 22:00:00	6.4	58.2	79200	1326319200	35675	15.11	1
2012-01-11 23:00:00	6.9	58.2	82800	1326322800	35675	15.11	1
2012-01-12 00:00:00	7.5	58.2	0	1326326400	35675	15.11	1
2012-01-12 01:00:00	8.0	58.2	3600	1326330000	35675	15.11	1
2012-01-12 02:00:00	9.1	58.2	7200	1326333600	35675	15.11	1
2012-01-12 03:00:00	9.1	58.2	10800	1326337200	35675	15.11	1
2012-01-12 04:00:00	9.1	58.2	14400	1326340800	35675	15.11	1
2012-01-12 05:00:00	8.8	58.2	18000	1326344400	35675	15.11	1
2012-01-12 06:00:00	7.5	58.2	21600	1326348000	35675	15.11	1
2012-01-12 07:00:00	6.6	58.2	25200	1326351600	35675	15.11	1
2012-01-12 08:00:00	6.1	58.2	28800	1326355200	35675	15.11	1
2012-01-12 09:00:00	7.0	58.2	32400	1326358800	35675	15.11	1
2012-01-12 10:00:00	7.5	58.2	36000	1326362400	35675	15.11	1
2012-01-12 11:00:00	8.3	58.2	39600	1326366000	35675	15.11	1
2012-01-12 12:00:00	8.9	58.2	43200	1326369600	35675	15.11	1
2012-01-12 13:00:00	10.2	58.2	46800	1326373200	35675	15.11	1
2012-01-12 14:00:00	10.2	58.2	50400	1326376800	35675	15.11	1
2012-01-12 15:00:00	10.7	58.2	54000	1326380400	35675	15.11	1
2012-01-12 16:00:00	10.2	58.2	57600	1326384000	35675	15.11	1
2012-01-12 17:00:00	8.8	58.2	61200	1326387600	35675	15.11	1
2012-01-12 18:00:00	8.8	58.2	64800	1326391200	35675	15.11	1
2012-01-12 19:00:00	9.1	58.2	68400	1326394800	35675	15.11	1
2012-01-12 20:00:00	8.6	58.2	72000	1326398400	35675	15.11	1
2012-01-12 21:00:00	8.6	58.2	75600	1326402000	35675	15.11	1
2012-01-12 22:00:00	9.4	58.2	79200	1326405600	35675	15.11	1
2012-01-12 23:00:00	9.6	58.2	82800	1326409200	35675	15.11	1
2012-01-13 00:00:00	9.1	58.2	0	1326412800	35675	15.11	1
2012-01-13 01:00:00	9.1	58.2	3600	1326416400	35675	15.11	1
2012-01-13 02:00:00	5.6	58.2	7200	1326420000	35675	15.11	1
2012-01-13 03:00:00	4.0	58.2	10800	1326423600	35675	15.11	1
2012-01-13 04:00:00	2.0	601.4	14400	1326427200	213595	15.11	1
2012-01-13 05:00:00	1.2	58.2	18000	1326430800	35675	15.11	1
2012-01-13 06:00:00	-0.7	58.2	21600	1326434400	35675	15.11	1
2012-01-13 07:00:00	-2.8	58.2	25200	1326438000	35675	15.11	1
2012-01-13 08:00:00	-2.5	58.2	28800	1326441600	35675	15.11	1
2012-01-13 09:00:00	-2.1	58.2	32400	1326445200	35675	15.11	1
2012-01-13 10:00:00	-1.8	58.2	36000	1326448800	35675	15.11	1
2012-01-13 11:00:00	-1.6	58.2	39600	1326452400	35675	15.11	1
2012-01-13 12:00:00	-1.7	58.2	43200	1326456000	35675	15.11	1
2012-01-13 13:00:00	-1.5	58.2	46800	1326459600	35675	15.11	1
2012-01-13 14:00:00	-1.4	58.2	50400	1326463200	35675	15.11	1
2012-01-13 15:00:00	-1.4	58.2	54000	1326466800	35675	15.11	1
2012-01-13 16:00:00	-1.6	58.2	57600	1326470400	35675	15.11	1
2012-01-13 17:00:00	-2.1	58.2	61200	1326474000	35675	15.11	1
2012-01-13 18:00:00	-2.5	58.2	64800	1326477600	35675	15.11	1
2012-01-13 19:00:00	-3.0	58.2	68400	1326481200	35675	15.11	1
2012-01-13 20:00:00	-3.5	58.2	72000	1326484800	35675	15.11	1
2012-01-13 21:00:00	-4.0	58.2	75600	1326488400	35675	15.11	1
2012-01-13 22:00:00	-4.3	485.0	79200	1326492000	167093	15.11	1
2012-01-13 23:00:00	-4.7	911.8	82800	1326495600	314280	15.11	1
2012-01-14 00:00:00	-4.7	960.3	0	1326499200	330762	15.11	1
2012-01-14 01:00:00	-4.7	999.1	3600	1326502800	344582	15.11	1
2012-01-14 02:00:00	-5.0	989.4	7200	1326506400	341064	15.11	1
2012-01-14 03:00:00	-4.7	989.4	10800	1326510000	341074	15.11	1
2012-01-14 04:00:00	-5.0	1008.8	14400	1326513600	348115	15.11	1
2012-01-14 05:00:00	-5.0	999.1	18000	1326517200	344572	15.11	1
2012-01-14 06:00:00	-5.4	999.1	21600	1326520800	344559	15.11	1
2012-01-14 07:00:00	-5.4	572.3	25200	1326524400	200710	15.11	1
2012-01-14 08:00:00	-4.3	494.7	28800	1326528000	170548	15.11	1
2012-01-14 09:00:00	-3.5	494.7	32400	1326531600	170564	15.11	1
2012-01-14 10:00:00	-2.6	504.4	36000	1326535200	174111	15.11	1
2012-01-14 11:00:00	-2.3	485.0	39600	1326538800	167134	15.11	1
2012-01-14 12:00:00	-1.6	485.0	43200	1326542400	167152	15.11	1
2012-01-14 13:00:00	-1.2	475.3	46800	1326546000	163775	15.11	1
2012-01-14 14:00:00	-1.9	494.7	50400	1326549600	170602	15.11	1
2012-01-14 15:00:00	-1.9	737.2	54000	1326553200	287648	15.11	1
2012-01-14 16:00:00	-2.4	708.1	57600	1326556800	264555	15.11	1
2012-01-14 17:00:00	-3.1	717.8	61200	1326560400	269596	15.11	1
2012-01-14 18:00:00	-3.5	727.5	64800	1326564000	274728	15.11	1
2012-01-14 19:00:00	-4.2	737.2	68400	1326567600	287502	15.11	1
2012-01-14 20:00:00	-4.5	785.7	72000	1326571200	247615	15.11	1
2012-01-14 21:00:00	-4.3	843.9	75600	1326574800	292698	15.11	1
2012-01-14 22:00:00	-4.3	58.2	79200	1326578400	35675	15.11	1
2012-01-14 23:00:00	-4.3	43.65	82800	1326582000	26756	15.11	1
2012-01-15 00:00:00	-4.7	43.65	0	1326585600	26756	15.11	1
2012-01-15 01:00:00	-4.7	43.65	3600	1326589200	26756	15.11	1
2012-01-15 02:00:00	-5.2	43.65	7200	1326592800	26756	15.11	1
2012-01-15 03:00:00	-5.2	43.65	10800	1326596400	26756	15.11	1
2012-01-15 04:00:00	-5.8	43.65	14400	1326600000	26756	15.11	1
2012-01-15 05:00:00	-6.2	43.65	18000	1326603600	26756	15.11	1
2012-01-15 06:00:00	-6.2	43.65	21600	1326607200	26756	15.11	1
2012-01-15 07:00:00	-6.0	43.65	25200	1326610800	26756	15.11	1
2012-01-15 08:00:00	-4.9	43.65	28800	1326614400	26756	15.11	1
2012-01-15 09:00:00	-4.4	58.2	32400	1326618000	35675	15.11	1
2012-01-15 10:00:00	-4.7	43.65	36000	1326621600	26756	15.11	1
2012-01-15 11:00:00	-4.6	43.65	39600	1326625200	26756	15.11	1
2012-01-15 12:00:00	-4.5	43.65	43200	1326628800	26756	15.11	1
2012-01-15 13:00:00	-4.0	43.65	46800	1326632400	26756	15.11	1
2012-01-15 14:00:00	-3.9	58.2	50400	1326636000	35675	15.11	1
2012-01-15 15:00:00	-3.8	58.2	54000	1326639600	35675	15.11	1
2012-01-15 16:00:00	-4.5	58.2	57600	1326643200	35675	15.11	1
2012-01-15 17:00:00	-4.6	58.2	61200	1326646800	35675	15.11	1
2012-01-15 18:00:00	-5.3	58.2	64800	1326650400	35675	15.11	1
2012-01-15 19:00:00	-5.7	58.2	68400	1326654000	35675	15.11	1
2012-01-15 20:00:00	-6.5	58.2	72000	1326657600	35675	15.11	1
2012-01-15 21:00:00	-6.9	43.65	75600	1326661200	26756	15.11	1
2012-01-15 22:00:00	-6.9	58.2	79200	1326664800	35675	15.11	1
2012-01-15 23:00:00	-7.5	58.2	82800	1326668400	35675	15.11	1
2012-01-16 00:00:00	-7.0	58.2	0	1326672000	35675	15.11	1
2012-01-16 01:00:00	-7.8	776.0	3600	1326675600	251102	15.11	1
2012-01-16 02:00:00	-7.9	475.3	7200	1326679200	163662	15.11	1
